0,0.0
3600,0.0
7200,0.0
10800,0.0
14400,0.0
18000,0.0
21600,0.0
25200,0.0
28800,0.0
32400,0.0
36000,0.0
39600,0.0
43200,0.0
46800,0.0
50400,0.0
54000,0.0
57600,0.0
61200,0.0
64800,0.0
68400,0.0
72000,0.0
75600,0.0
79200,0.0
82800,0.0
86400,0.0
90000,0.0
93600,0.0
97200,0.0
100800,0.0
104400,0.0
108000,0.0
111600,0.0
115200,0.0
118800,0.0
122400,0.0
126000,0.0
129600,0.0
133200,0.0
136800,0.0
140400,0.0
144000,0.0
147600,0.0
151200,0.0
154800,0.0
158400,0.0
162000,0.0
165600,0.0
169200,0.0
172800,0.0
176400,0.0
180000,0.0
183600,0.0
187200,0.0
190800,0.0
194400,0.0
198000,0.0
201600,0.0
205200,0.0
208800,0.0
212400,0.0
216000,0.0
219600,0.0
223200,0.0
226800,0.0
230400,0.0
234000,0.0
237600,0.0
241200,0.0
244800,0.0
248400,0.0
252000,0.0
255600,0.0
259200,0.0
262800,0.0
266400,0.0
270000,0.0
273600,0.0
277200,0.0
280800,0.0
284400,0.0
288000,0.0
291600,0.0
295200,0.0
298800,0.0
302400,0.0
306000,0.0
309600,0.0
313200,0.0
316800,0.0
320400,0.0
324000,0.0
327600,0.0
331200,3.9516829833104956
334800,0.33265579916003607
338400,0.03274464242291183
342000,0.5105187432299435
345600,0.37284240576997335
349200,2.1239365789770535
352800,11.40257752736034
356400,11.167411459050339
360000,15.148118102690233
363600,14.340664988397977
367200,13.56074714159771
370800,19.178685906383198
374400,12.881295811322294
378000,16.451950228257083
381600,16.031479251690147
385200,13.459536428654166
388800,27.229402763907295
392400,10.642008787446343
396000,0.0
399600,0.0
403200,3.431489686637419
406800,4.6713209201958525
410400,8.288115515090205
414000,12.075331089867438
417600,15.82608104012825
421200,3.3042320990392846
424800,0.285771424781776
428400,0.6697767768322873
432000,0.3371209776722513
435600,0.3936799054936445
439200,0.36019106665203005
442800,0.6868932944624457
446400,8.130345874325265
450000,33.02222768708788
453600,20.06576803747663
457200,18.529002432855876
460800,10.326469505916466
464400,9.044219076491988
468000,24.83457868852251
471600,19.93255687852887
