Z1,Z2,Z3,Z4,Z5
0,2.2842836231146544,1.635071139793362,1.9218818407791116,0.6447179537879398,2.6031075982294087
1,1.4521861663443973,1.3431477409953467,1.6005525168249144,0.6338173539854253,3.288495064149616
2,0.3439521102557617,1.636212197725795,1.7260820033211157,0.35380969106042776,2.3288763064228504
3,1.6931840302083672,1.2074049862115475,1.4140160963658068,0.8359359983495874,2.5983214017242697
4,2.0071504626533634,0.27701570880942117,1.4399353965594728,1.0312888666235658,2.0775098816361806
5,2.3795198341813792,1.4296499923864336,0.9846396296137664,0.5143746860659864,2.3058714856186393
6,3.178683736448416,1.497953248155134,1.4719163209762092,1.071759047232962,1.6228254847562702
7,3.047281483679566,1.6194952948213202,1.3431259102145074,0.8359898248446694,1.7820285896226948
8,2.723574797785089,2.1711214947221458,1.9649643815073259,1.2773697003834827,2.6907470121068116
9,2.7594650645679475,2.207498802056975,2.1175803832068008,0.5949994300941506,2.7850529284640806
10,1.415767971162566,1.7367913897914447,1.7855455418459474,1.069925584456678,3.652079772335127
11,3.545206757898431,1.7899100903157101,0.8876884272708327,0.9208409968480268,2.7351308713115317
12,2.500624713594935,0.8526284538896154,1.8236201724559467,0.6738239129500773,3.105500213096229
13,1.86777066482649,2.5369062804737155,1.1027008928765598,0.9691688293186487,3.1379383412024104
14,2.2817252187150983,1.591742822065329,2.654131380490531,0.624484933568644,1.6746229935502672
15,2.0167168671667963,1.393770956880568,1.5384822393307642,0.8691171750095982,3.7794372586792377
16,3.1613068035019007,1.3385314785275537,1.5349033424251524,0.7698404644072968,2.2723672919042444
17,3.8784407802843934,1.4212922330199387,1.2387484403244238,0.889292273892986,2.403426360143722
18,4.8775704747048145,2.680105106990506,1.5640172271795456,1.2749162298720744,3.0266985781488653
19,0.6598206573746301,2.879531455955896,1.8600453617583956,0.9978580299999564,2.687940059139811
20,0.4466250195731298,3.4570489677340954,2.1450177755863504,0.8719396003377136,3.849309685232149
21,1.0300845206069136,0.6204578937413504,2.8984726982416444,0.3835372573408022,4.12081451727813
22,2.3356522363968883,0.2415604934960557,1.224724088508662,0.9248628748718127,4.433146812510377
